,summary,Hazard,Mitigation,Impacts,Causes,word
flaw target,2.2804849375412726,-0.08837890795021204,-0.09398471769370204,-0.09324092598953777,0.2588920776932018,flaw target
target government,2.2590851642410836,-0.07895073244467134,-0.08455654218816139,-0.0838127504839971,0.23604378978066531,target government
agencies,2.3037687628402006,-0.0985371701418113,-0.10414297988530133,-0.10339918818113715,0.2827075292996056,agencies
government agencies,2.3037687628402006,-0.0985371701418113,-0.10414297988530133,-0.10339918818113715,0.2827075292996056,government agencies
tele…,2.3207625272051917,-0.10588660289124358,-0.11149241263473375,-0.11074862093056942,0.2994449998108206,tele…
agencies tele…,2.3207625272051917,-0.10588660289124358,-0.11149241263473375,-0.11074862093056942,0.2994449998108206,agencies tele…
tele… plus,2.330841910414513,-0.1102203329492236,-0.11582614269271356,-0.11508235098854931,0.30912836737312555,tele… plus
upSecurity,2.527601363787893,-0.1912615711709616,-0.1968673809144517,-0.1961235892102874,0.46845642255515674,upSecurity
teaming upsecurity,2.527601363787893,-0.1912615711709616,-0.1968673809144517,-0.1961235892102874,0.46845642255515674,teaming upsecurity
upsecurity researchers,2.8060839306297822,-0.29578068805809676,-0.3013864978015867,-0.3006427060974225,0.6281508822780015,upsecurity researchers
vulnerabi…,2.2397622961714516,-0.07036053815096863,-0.07596634789445852,-0.07522255619029419,0.2145670920019909,vulnerabi…
sharepoint vulnerabi…,2.2397622961714516,-0.07036053815096863,-0.07596634789445852,-0.07522255619029419,0.2145670920019909,sharepoint vulnerabi…
+150,2.2333806320149123,-0.06750721171420106,-0.07311302145769093,-0.07236922975352661,0.2072884350049793,+150
vulnerabi… +150,2.2333806320149123,-0.06750721171420106,-0.07311302145769093,-0.07236922975352661,0.2072884350049793,vulnerabi… +150
+150 chars,2.230932882804557,-0.06641062678685918,-0.07201643653034913,-0.0712726448261848,0.2044713969095984,+150 chars
STORM,4.151784526073648,-0.07470524305438382,0.10897974111157083,0.022268400130045406,-0.028204079596972794,STORM
MELISSA,7.015859434264295,0.03756028175424695,-0.03286413067172951,-0.008013180420627139,-0.017198778690716943,MELISSA
FORMS,4.280567405509243,-0.07926537774906887,0.12272142959850015,0.01728580214586705,-0.032292539086645394,FORMS
CARIBBEAN,4.379966503716476,-0.08344831577749759,0.13494053495305003,0.012841027769976157,-0.03597484200941933,CARIBBEAN
caribbean ...,4.49831008684836,-0.08933129520735417,0.15169041267646055,0.0067091953140583135,-0.0411512453375067,caribbean ...
and destructive,5.282764509526107,-0.03381806222520774,0.04919557143927079,0.04310374635961512,-0.04305753489781177,and destructive
destructive wind+s,5.317569717465144,0.018893253592825614,0.04992401163618273,0.014879642826347343,-0.09635005881685751,destructive wind+s
wind+s region,5.02659945084832,0.0064362101848331734,-0.006941568263016989,0.06793024136278653,-0.0720848502801796,wind+s region
region that,7.138868850710663,-0.09119331038445776,0.13472103294985968,0.0023395261440440664,-0.014754126673388379,region that
that has,7.005098161327235,-0.05062525688482243,0.026436381093522626,0.13205836545723493,-0.09204914749116376,that has
has largely,5.381645349096235,0.03520691458202197,-0.03921404551844683,0.0832115329069289,-0.10269507544617901,has largely
avoided,5.739143269735585,0.059309648729343294,-0.06612178804166123,0.09615919082894893,-0.1315514631025153,avoided
largely avoided,5.739143269735585,0.059309648729343294,-0.06612178804166123,0.09615919082894893,-0.1315514631025153,largely avoided
avoided any,6.38068596261345,0.10885796783635864,-0.12777949264260144,0.12427536711983513,-0.19561045350722436,avoided any
any tropical,7.118706697063923,0.16724235023101325,-0.21168662181257214,0.15888589297647554,-0.2809522520687713,any tropical
tropical activity,6.4702845939475155,0.04899072626027207,-0.047149234531421974,0.08539229967504301,-0.12049451499909737,tropical activity
activity far,6.807409463982571,-0.020491006515180744,0.03586203876625471,0.04072514501116631,-0.04632106809142633,activity far
far this,7.7675636793124845,-0.011604222296832768,-0.0319845856558209,-0.06084586820857137,0.09853356292779596,far this
this atlantic,7.6966856353435285,-0.060868673963478497,0.08417055281385051,0.012864932155373085,-0.011176338429714086,this atlantic
meteo…,5.870485357084657,-0.055690110747438216,0.05013354495041897,0.0012721424707623262,0.02777842876246312,meteo…
accuweather meteo…,5.870485357084657,-0.055690110747438216,0.05013354495041897,0.0012721424707623262,0.02777842876246312,accuweather meteo…
meteo… tropical,5.4479227239131465,-0.05419924043706976,0.049170884685714504,0.011733978814556359,0.01693125258921473,meteo… tropical
crawls,5.396214177094842,0.09099406737187242,-0.019236437827318553,-0.05264383437954288,-0.07492849949397858,crawls
melissa crawls,4.99134678653704,-0.06070800311544391,0.05875542110744701,0.025348024555222445,0.0030633594407868158,melissa crawls
crawls through,5.11300595754691,-0.06676587813443292,0.0705512340055523,0.022588428627767977,0.0018573794808735553,crawls through
caribbean strengthen,6.427788732895153,-0.10297891063255278,0.12350338921398435,0.01889751902225932,-0.0025127051186636124,caribbean strengthen
strengthen hurricane,10.563007790792048,-0.1346580113911494,0.18307574961338538,-0.01197304052615517,0.0006953103595107628,strengthen hurricane
and unleash,6.697090410657162,-0.128199937807172,0.16077563388179192,0.02835281302933251,-0.02074729045991256,and unleash
unleash torrential,6.002319396996798,-0.11394174321465249,0.10951103969681446,0.0612755205344336,-0.014894877404253715,unleash torrential
rain that,5.354723466789925,-0.11596660634473216,0.07987377164234831,0.10678554857697145,-0.0279576215017393,rain that
may trigger,5.150960638491414,-0.12182970730544307,0.0631554862524636,0.13923152855330698,-0.038115871185630035,may trigger
trigger major,5.034605751703338,-0.13167221694611558,0.04541230575992492,0.17805019962175717,-0.05104890510757328,trigger major
major extrem+e,4.9924678397945925,-0.15447660851558256,0.01517360603603593,0.24880171324622694,-0.0767204890705989,major extrem+e
extrem+e flooding,5.205542526247142,-0.2203001094536727,-0.056259065030321596,0.40681667957225776,-0.14467143705310995,extrem+e flooding
mudslides,4.64946224134091,-0.14083906416557312,0.015612538320561517,0.2274566087590751,-0.06802182442292248,mudslides
and mudslides,4.64946224134091,-0.14083906416557312,0.015612538320561517,0.2274566087590751,-0.06802182442292248,and mudslides
endangering,4.453968489164962,-0.12218107939546542,0.028982235630332313,0.1820215542222107,-0.05126189444424388,endangering
mudslides endangering,4.453968489164962,-0.12218107939546542,0.028982235630332313,0.1820215542222107,-0.05126189444424388,mudslides endangering
endangering live+s,4.30208326753916,-0.11077598164938492,0.03552212672403977,0.15473723106345233,-0.04154388630181285,endangering live+s
+6527,4.1649749017675575,-0.10225012947569359,0.03929969888501349,0.13497251146008657,-0.0345933961363367,+6527
and +6527,4.1649749017675575,-0.10225012947569359,0.03929969888501349,0.13497251146008657,-0.0345933961363367,and +6527
+6527 char+s,4.1148519335446245,-0.0994734149729231,0.04029092614572438,0.12869330267193552,-0.03238652911972232,+6527 char+s
takes,4.575035893291376,-0.07088715698440737,0.14625471239426688,0.014788745232356302,-0.06921319973158549,takes
melissa takes,4.575035893291376,-0.07088715698440737,0.14625471239426688,0.014788745232356302,-0.06921319973158549,melissa takes
aim,4.692356065427477,-0.06956952700534672,0.1541640167495985,0.008024149211127235,-0.07374128892608214,aim
takes aim,4.692356065427477,-0.06956952700534672,0.1541640167495985,0.008024149211127235,-0.07374128892608214,takes aim
aim caribbean,4.856534235051295,-0.068105755301937,0.16668514710736435,-0.0021295141087584336,-0.08085977237861877,aim caribbean
caribbean island+s,5.345338526409122,-0.09222782336050742,0.17732035721576342,0.05953631768700399,-0.12520243318186244,caribbean island+s
island+s aler+t,5.972760242526086,-0.094821822876336,0.33161492749264426,-0.10411158409074237,-0.16876475628305287,island+s aler+t
aler+t the,6.033722070330875,-0.005522590820970399,0.18578013779985228,-0.0727826773202203,-0.1316867776540784,aler+t the
could grow,6.83340492012059,-0.04996764829724294,0.13444712907769715,-0.017968166262159833,-0.05278877770965258,could grow
grow into,7.584130111796339,-0.07702344135190206,0.1552172121721306,-0.017110507787450633,-0.03911463137106734,grow into
hurricane friday,6.590663256501452,-0.09388679002087463,0.15084221407041623,0.008071807681713143,-0.03519119847500471,hurricane friday
and major,5.6112948387219985,-0.0913109573591919,0.1330003676687172,0.030915901826143382,-0.041028037256152325,and major
major one,5.344502618246948,-0.09158453635507426,0.1269911837693506,0.0398611316094985,-0.04290599956446581,major one
late weekend,4.86828928643837,-0.09417999973510942,0.11413313736001114,0.061365456035189184,-0.04704791322990765,late weekend
melissa threatening,4.331967612827168,-0.10449580398812568,0.0921868914038854,0.10571319961898791,-0.05604064999020073,melissa threatening
sea island+s,4.100981108384715,-0.118482608036015,0.07270802672351087,0.15182047983591226,-0.06775162244360775,sea island+s
island+s with,4.061622326846752,-0.12372039427444727,0.06634200074791063,0.16770404575823689,-0.0723605767884592,island+s with
dangerous landslides,5.04500220921611,-0.3656160008167292,-0.17741411614391103,0.6525164759657999,-0.31309078947150354,dangerous landslides
landslides and,8.173050210405036,-0.014541153012347522,-0.1897620432551845,0.4202600677176992,-0.36759831252063524,landslides and
and life-threatening,9.742576894881596,-0.24717583131062676,-0.17677367805754254,0.6018839373869987,-0.366573120942454,and life-threatening
life-threatening flooding,12.580424037123986,-0.5102425208399701,-0.4320357580429147,0.9004881526876124,-0.6218568125504974,life-threatening flooding
flooding officials,3.933255491918185,-0.1760358493795164,0.007931012620071334,0.30719860801334975,-0.12024577250773778,flooding officials
urge,3.813496114101154,-0.1559422786755511,0.02727183332704851,0.2575285324754191,-0.09948285761171739,urge
officials urge,3.813496114101154,-0.1559422786755511,0.02727183332704851,0.2575285324754191,-0.09948285761171739,officials urge
urge resident+s,3.7698326608290302,-0.14958958613147083,0.03326724147895559,0.24109238146146125,-0.0928032545464415,urge resident+s
flood-prone,3.680559470212279,-0.13834100383747522,0.04363984262762483,0.2110584205322026,-0.08072844135543747,flood-prone
resident+s flood-prone,3.680559470212279,-0.13834100383747522,0.04363984262762483,0.2110584205322026,-0.08072844135543747,resident+s flood-prone
flood-prone area+s,3.6162062325452364,-0.13162349166866844,0.049609041171069825,0.19252142984025536,-0.07327782189748688,flood-prone area+s
seek,13.959998140139806,0.13743339105261632,-1.0024023321520108,0.08641658530519909,0.272323564807461,seek
area+s seek,3.5749019457276376,-0.1278672754084373,0.052837386011552835,0.18194705125172808,-0.06898969877489224,area+s seek
higher,3.553877053658781,-0.1261072050907144,0.054315436418478434,0.17693795813632054,-0.06694054915049744,higher
seek higher,3.553877053658781,-0.1261072050907144,0.054315436418478434,0.17693795813632054,-0.06694054915049744,seek higher
ground,3.526337635041116,-0.12394552564891392,0.05609482794554731,0.17073666829986484,-0.06438165518226993,ground
higher ground,3.526337635041116,-0.12394552564891392,0.05609482794554731,0.17073666829986484,-0.06438165518226993,higher ground
ground and,4.0851725738440505,-0.1203379099913972,0.07041698254089203,0.15750827706990536,-0.06937091836479437,ground and
she…,3.4867807422537953,-0.1211039474469359,0.058363047000918516,0.1624987110481828,-0.060932999795927305,she…
and she…,3.4867807422537953,-0.1211039474469359,0.058363047000918516,0.1624987110481828,-0.060932999795927305,and she…
+1604,3.4668160422073853,-0.11977832352279011,0.05938897799262259,0.1586204658003331,-0.059284764752700156,+1604
she… +1604,3.4668160422073853,-0.11977832352279011,0.05938897799262259,0.1586204658003331,-0.059284764752700156,she… +1604
+1604 char+s,3.4478310555427516,-0.11858025454729244,0.06029592156368349,0.15509519375052103,-0.05776990238559278,+1604 char+s
philippine victims,27.5876147414689,-0.0498087540244262,-2.5869635361964933,0.608885926339284,0.15858074389689006,philippine victims
2021,29.457065085959087,0.23586367205870956,-2.6525303878161846,0.08540291545021096,0.3564077750085827,2021
victims 2021,29.457065085959087,0.23586367205870956,-2.6525303878161846,0.08540291545021096,0.3564077750085827,victims 2021
2021 typhoon,37.4626546068732,0.35255386665247984,-2.8929411650501966,-0.23652729162058928,0.40441237035716115,2021 typhoon
typhoon seek,11.510077233245834,0.19964242476393584,-1.712819538249832,0.02470376730891428,0.37046950759738495,typhoon seek
compensation,23.052133732844418,0.17789361387796906,-2.4073549403519827,0.12344244122692485,0.38757653586547963,compensation
seek compensation,10.480385510789716,0.15793195489420397,-1.6191020690360307,0.0816250612193932,0.36959806581106697,seek compensation
compensation from,20.48562462286868,0.06820670340485378,-2.2893200076922158,0.2971911209862062,0.3646734132118445,compensation from
Shell,20.942582061801016,0.00602117656914111,-2.311381110911008,0.381645805386588,0.3534081095542794,Shell
from shell,9.386342046918209,0.009058236197600987,-1.5088522643929327,0.32015024565081224,0.324984659434899,from shell
shell philippine,6.782422784366433,0.007130528297669408,-1.1839309863864718,0.34437006871380876,0.24085778674149938,shell philippine
typhoon are,18.67568618634011,0.19222775893230648,-2.1968190793619766,0.08108937709506707,0.3868068243393717,typhoon are
seeking,17.26179793451801,0.1518027526038747,-2.1180924533701333,0.14060661967835203,0.38560160450711195,seeking
are seeking,17.26179793451801,0.1518027526038747,-2.1180924533701333,0.14060661967835203,0.38560160450711195,are seeking
seeking compensation,16.069250859737018,0.15407625800280125,-2.046504166786122,0.14993217819724425,0.3699817391995425,seeking compensation
